"locale","kind","key"
"pt","missing","translation.marketing.features.repurpose.desc"
"pt","missing","translation.marketing.features.style.title"
"pt","missing","translation.marketing.features.style.desc"
"pt","missing","translation.marketing.features.images.title"
"pt","missing","translation.marketing.features.images.desc"
"pt","missing","translation.marketing.howItWorks.badge"
"pt","missing","translation.marketing.howItWorks.title"
"pt","missing","translation.marketing.howItWorks.subtitle"
"pt","missing","translation.marketing.howItWorks.step1.title"
"pt","missing","translation.marketing.howItWorks.step1.desc"
"pt","missing","translation.marketing.howItWorks.step2.title"
"pt","missing","translation.marketing.howItWorks.step2.desc"
"pt","missing","translation.marketing.howItWorks.step3.title"
"pt","missing","translation.marketing.howItWorks.step3.desc"
"pt","missing","translation.marketing.platforms.linkedin.desc"
"pt","missing","translation.marketing.platforms.twitter.desc"
"pt","missing","translation.marketing.platforms.instagram.desc"
"pt","missing","translation.marketing.platforms.facebook.desc"
"pt","missing","translation.marketing.platforms.tiktok.desc"
"pt","missing","translation.marketing.platforms.pinterest.desc"
"pt","missing","translation.marketing.platformShowcase.title"
"pt","missing","translation.marketing.platformShowcase.subtitle"
"pt","missing","translation.marketing.pricing.title"
"pt","missing","translation.marketing.pricing.subtitle"
"pt","missing","translation.marketing.pricing.month"
"pt","missing","translation.marketing.pricing.popular"
"pt","missing","translation.marketing.pricing.viewFull"
"pt","missing","translation.marketing.pricing.free.name"
"pt","missing","translation.marketing.pricing.free.f1"
"pt","missing","translation.marketing.pricing.free.f2"
"pt","missing","translation.marketing.pricing.free.f3"
"pt","missing","translation.marketing.pricing.free.f4"
"pt","missing","translation.marketing.pricing.free.cta"
"pt","missing","translation.marketing.pricing.pro.name"
"pt","missing","translation.marketing.pricing.pro.f1"
"pt","missing","translation.marketing.pricing.pro.f2"
"pt","missing","translation.marketing.pricing.pro.f3"
"pt","missing","translation.marketing.pricing.pro.f4"
"pt","missing","translation.marketing.pricing.pro.cta"
"pt","missing","translation.marketing.pricing.business.name"
"pt","missing","translation.marketing.pricing.business.f1"
"pt","missing","translation.marketing.pricing.business.f2"
"pt","missing","translation.marketing.pricing.business.f3"
"pt","missing","translation.marketing.pricing.business.f4"
"pt","missing","translation.marketing.pricing.business.cta"
"pt","missing","translation.marketing.testimonials.title"
"pt","missing","translation.marketing.testimonials.subtitle"
"pt","missing","translation.marketing.testimonials.t1.quote"
"pt","missing","translation.marketing.testimonials.t1.role"
"pt","missing","translation.marketing.testimonials.t2.quote"
"pt","missing","translation.marketing.testimonials.t2.role"
"pt","missing","translation.marketing.testimonials.t3.quote"
"pt","missing","translation.marketing.testimonials.t3.role"
"pt","missing","translation.marketing.faqPreview.title"
"pt","missing","translation.marketing.faqPreview.q1"
"pt","missing","translation.marketing.faqPreview.a1"
"pt","missing","translation.marketing.faqPreview.q2"
"pt","missing","translation.marketing.faqPreview.a2"
"pt","missing","translation.marketing.faqPreview.q3"
"pt","missing","translation.marketing.faqPreview.a3"
"pt","missing","translation.marketing.faqPreview.q4"
"pt","missing","translation.marketing.faqPreview.a4"
"pt","missing","translation.marketing.faqPreview.viewAll"
"pt","missing","translation.marketing.finalCta.badge"
"pt","missing","translation.marketing.finalCta.title"
"pt","missing","translation.marketing.finalCta.subtitle"
"pt","missing","translation.marketing.finalCta.cta"
"pt","missing","translation.marketing.finalCta.note"
"pt","missing","translation.marketing.footer.product"
"pt","missing","translation.marketing.footer.features"
"pt","missing","translation.marketing.footer.pricing"
"pt","missing","translation.marketing.footer.faq"
"pt","missing","translation.marketing.footer.changelog"
"pt","missing","translation.marketing.footer.roadmap"
"pt","missing","translation.marketing.footer.tools"
"pt","missing","translation.marketing.footer.viralLibrary"
"pt","missing","translation.marketing.footer.hookGenerator"
"pt","missing","translation.marketing.footer.carouselCreator"
"pt","missing","translation.marketing.footer.repurposer"
"pt","missing","translation.marketing.footer.imageGen"
"pt","missing","translation.marketing.footer.company"
"pt","missing","translation.marketing.footer.about"
"pt","missing","translation.marketing.footer.blog"
"pt","missing","translation.marketing.footer.contact"
"pt","missing","translation.marketing.footer.careers"
"pt","missing","translation.marketing.footer.legal"
"pt","missing","translation.marketing.footer.privacy"
"pt","missing","translation.marketing.footer.terms"
"pt","missing","translation.marketing.footer.cookies"
"pt","missing","translation.marketing.footer.gdpr"
"pt","missing","translation.marketing.footer.newsletterTitle"
"pt","missing","translation.marketing.footer.newsletterDesc"
"pt","missing","translation.marketing.footer.emailPlaceholder"
"pt","missing","translation.marketing.footer.subscribe"
"pt","missing","translation.marketing.footer.subscribed"
"pt","missing","translation.marketing.footer.madeWithAI"
"pt","missing","translation.marketing.footer.madeWith"
"pt","missing","translation.marketing.footer.andAI"
"pt","missing","translation.pricing.badge"
"pt","missing","translation.pricing.title"
"pt","missing","translation.pricing.subtitle"
"pt","missing","translation.pricing.monthly"
"pt","missing","translation.pricing.yearly"
"pt","missing","translation.pricing.save20"
"pt","missing","translation.pricing.perMonth"
"pt","missing","translation.pricing.youSave"
"pt","missing","translation.pricing.year"
"pt","missing","translation.pricing.mostPopular"
"pt","missing","translation.pricing.includes"
"pt","missing","translation.pricing.free.name"
"pt","missing","translation.pricing.free.desc"
"pt","missing","translation.pricing.free.cta"
"pt","missing","translation.pricing.free.f1"
"pt","missing","translation.pricing.free.f2"
"pt","missing","translation.pricing.free.f3"
"pt","missing","translation.pricing.free.f4"
"pt","missing","translation.pricing.free.f5"
"pt","missing","translation.pricing.free.f6"
"pt","missing","translation.pricing.free.f7"
"pt","missing","translation.pricing.free.f8"
"pt","missing","translation.pricing.free.f9"
"pt","missing","translation.pricing.free.f10"
"pt","missing","translation.pricing.free.f11"
"pt","missing","translation.pricing.free.f12"
"pt","missing","translation.pricing.pro.name"
"pt","missing","translation.pricing.pro.desc"
"pt","missing","translation.pricing.pro.cta"
"pt","missing","translation.pricing.pro.f1"
"pt","missing","translation.pricing.pro.f2"
"pt","missing","translation.pricing.pro.f3"
"pt","missing","translation.pricing.pro.f4"
"pt","missing","translation.pricing.pro.f5"
"pt","missing","translation.pricing.pro.f6"
"pt","missing","translation.pricing.pro.f7"
"pt","missing","translation.pricing.pro.f8"
"pt","missing","translation.pricing.pro.f9"
"pt","missing","translation.pricing.pro.f10"
"pt","missing","translation.pricing.pro.f11"
"pt","missing","translation.pricing.pro.f12"
"pt","missing","translation.pricing.pro.f13"
"pt","missing","translation.pricing.pro.f14"
"pt","missing","translation.pricing.pro.f15"
"pt","missing","translation.pricing.business.name"
"pt","missing","translation.pricing.business.desc"
"pt","missing","translation.pricing.business.cta"
"pt","missing","translation.pricing.business.f1"
"pt","missing","translation.pricing.business.f2"
"pt","missing","translation.pricing.business.f3"
"pt","missing","translation.pricing.business.f4"
"pt","missing","translation.pricing.business.f5"
"pt","missing","translation.pricing.business.f6"
"pt","missing","translation.pricing.business.f7"
"pt","missing","translation.pricing.business.f8"
"pt","missing","translation.pricing.business.f9"
"pt","missing","translation.pricing.business.f10"
"pt","missing","translation.pricing.business.f11"
"pt","missing","translation.pricing.guarantee.title"
"pt","missing","translation.pricing.guarantee.desc"
"pt","missing","translation.pricing.faqTitle"
"pt","missing","translation.pricing.faqSubtitle"
"pt","missing","translation.pricing.faq.q1"
"pt","missing","translation.pricing.faq.a1"
"pt","missing","translation.pricing.faq.q2"
"pt","missing","translation.pricing.faq.a2"
"pt","missing","translation.pricing.faq.q3"
"pt","missing","translation.pricing.faq.a3"
"pt","missing","translation.pricing.faq.q4"
"pt","missing","translation.pricing.faq.a4"
"pt","missing","translation.pricing.faq.q5"
"pt","missing","translation.pricing.faq.a5"
"pt","missing","translation.pricing.faq.q6"
"pt","missing","translation.pricing.faq.a6"
"pt","missing","translation.pricing.ctaBadge"
"pt","missing","translation.pricing.ctaTitle"
"pt","missing","translation.pricing.ctaSubtitle"
"pt","missing","translation.pricing.ctaButton"
"pt","missing","translation.features.badge"
"pt","missing","translation.features.title"
"pt","missing","translation.features.titleHighlight"
"pt","missing","translation.features.subtitle"
"pt","missing","translation.features.ctaBadge"
"pt","missing","translation.features.ctaTitle"
"pt","missing","translation.features.ctaSubtitle"
"pt","missing","translation.features.ctaButton"
"pt","missing","translation.features.ctaPricing"
"pt","missing","translation.features.category.contentGen"
"pt","missing","translation.features.category.contentGenDesc"
"pt","missing","translation.features.category.platformMgmt"
"pt","missing","translation.features.category.platformMgmtDesc"
"pt","missing","translation.features.category.inspiration"
"pt","missing","translation.features.category.inspirationDesc"
"pt","missing","translation.features.category.advanced"
"pt","missing","translation.features.category.advancedDesc"
"pt","missing","translation.features.category.organization"
"pt","missing","translation.features.category.organizationDesc"
"pt","missing","translation.features.multiAI.title"
"pt","missing","translation.features.multiAI.desc"
"pt","missing","translation.features.multiAI.b1"
"pt","missing","translation.features.multiAI.b2"
"pt","missing","translation.features.multiAI.b3"
"pt","missing","translation.features.multiAI.b4"
"pt","missing","translation.features.tones.title"
"pt","missing","translation.features.tones.desc"
"pt","missing","translation.features.tones.b1"
"pt","missing","translation.features.tones.b2"
"pt","missing","translation.features.tones.b3"
"pt","missing","translation.features.tones.b4"
"pt","missing","translation.features.languages.title"
"pt","missing","translation.features.languages.desc"
"pt","missing","translation.features.languages.b1"
"pt","missing","translation.features.languages.b2"
"pt","missing","translation.features.languages.b3"
"pt","missing","translation.features.languages.b4"
"pt","missing","translation.features.sixPlatforms.title"
"pt","missing","translation.features.sixPlatforms.desc"
"pt","missing","translation.features.sixPlatforms.b1"
"pt","missing","translation.features.sixPlatforms.b2"
"pt","missing","translation.features.sixPlatforms.b3"
"pt","missing","translation.features.sixPlatforms.b4"
"pt","missing","translation.features.repurpose.title"
"pt","missing","translation.features.repurpose.desc"
"pt","missing","translation.features.repurpose.b1"
"pt","missing","translation.features.repurpose.b2"
"pt","missing","translation.features.repurpose.b3"
"pt","missing","translation.features.repurpose.b4"
"pt","missing","translation.features.viralLibrary.title"
"pt","missing","translation.features.viralLibrary.desc"
"pt","missing","translation.features.viralLibrary.b1"
"pt","missing","translation.features.viralLibrary.b2"
"pt","missing","translation.features.viralLibrary.b3"
"pt","missing","translation.features.viralLibrary.b4"
"pt","missing","translation.features.hookGen.title"
"pt","missing","translation.features.hookGen.desc"
"pt","missing","translation.features.hookGen.b1"
"pt","missing","translation.features.hookGen.b2"
"pt","missing","translation.features.hookGen.b3"
"pt","missing","translation.features.hookGen.b4"
"pt","missing","translation.features.templates.title"
"pt","missing","translation.features.templates.desc"
"pt","missing","translation.features.templates.b1"
"pt","missing","translation.features.templates.b2"
"pt","missing","translation.features.templates.b3"
"pt","missing","translation.features.templates.b4"
"pt","missing","translation.features.carousel.title"
"pt","missing","translation.features.carousel.desc"
"pt","missing","translation.features.carousel.b1"
"pt","missing","translation.features.carousel.b2"
"pt","missing","translation.features.carousel.b3"
"pt","missing","translation.features.carousel.b4"
"pt","missing","translation.features.styleClone.title"
"pt","missing","translation.features.styleClone.desc"
"pt","missing","translation.features.styleClone.b1"
"pt","missing","translation.features.styleClone.b2"
"pt","missing","translation.features.styleClone.b3"
"pt","missing","translation.features.styleClone.b4"
"pt","missing","translation.features.imageGen.title"
"pt","missing","translation.features.imageGen.desc"
"pt","missing","translation.features.imageGen.b1"
"pt","missing","translation.features.imageGen.b2"
"pt","missing","translation.features.imageGen.b3"
"pt","missing","translation.features.imageGen.b4"
"pt","missing","translation.features.hashtags.title"
"pt","missing","translation.features.hashtags.desc"
"pt","missing","translation.features.hashtags.b1"
"pt","missing","translation.features.hashtags.b2"
"pt","missing","translation.features.hashtags.b3"
"pt","missing","translation.features.hashtags.b4"
"pt","missing","translation.features.history.title"
"pt","missing","translation.features.history.desc"
"pt","missing","translation.features.history.b1"
"pt","missing","translation.features.history.b2"
"pt","missing","translation.features.history.b3"
"pt","missing","translation.features.history.b4"
"pt","missing","translation.features.calendar.title"
"pt","missing","translation.features.calendar.desc"
"pt","missing","translation.features.calendar.b1"
"pt","missing","translation.features.calendar.b2"
"pt","missing","translation.features.calendar.b3"
"pt","missing","translation.features.calendar.b4"
"pt","missing","translation.features.analytics.title"
"pt","missing","translation.features.analytics.desc"
"pt","missing","translation.features.analytics.b1"
"pt","missing","translation.features.analytics.b2"
"pt","missing","translation.features.analytics.b3"
"pt","missing","translation.features.analytics.b4"
"pt","missing","translation.faq.badge"
"pt","missing","translation.faq.title"
"pt","missing","translation.faq.subtitle"
"pt","missing","translation.faq.searchPlaceholder"
"pt","missing","translation.faq.noResults"
"pt","missing","translation.faq.clearSearch"
"pt","missing","translation.faq.ctaTitle"
"pt","missing","translation.faq.ctaSubtitle"
"pt","missing","translation.faq.ctaButton"
"pt","missing","translation.faq.ctaContact"
"pt","missing","translation.faq.general.title"
"pt","missing","translation.faq.general.q1"
"pt","missing","translation.faq.general.a1"
"pt","missing","translation.faq.general.q2"
"pt","missing","translation.faq.general.a2"
"pt","missing","translation.faq.general.q3"
"pt","missing","translation.faq.general.a3"
"pt","missing","translation.faq.general.q4"
"pt","missing","translation.faq.general.a4"
"pt","missing","translation.faq.general.q5"
"pt","missing","translation.faq.general.a5"
"pt","missing","translation.faq.ai.title"
"pt","missing","translation.faq.ai.q1"
"pt","missing","translation.faq.ai.a1"
"pt","missing","translation.faq.ai.q2"
"pt","missing","translation.faq.ai.a2"
"pt","missing","translation.faq.ai.q3"
"pt","missing","translation.faq.ai.a3"
"pt","missing","translation.faq.ai.q4"
"pt","missing","translation.faq.ai.a4"
"pt","missing","translation.faq.ai.q5"
"pt","missing","translation.faq.ai.a5"
"pt","missing","translation.faq.pricing.title"
"pt","missing","translation.faq.pricing.q1"
"pt","missing","translation.faq.pricing.a1"
"pt","missing","translation.faq.pricing.q2"
"pt","missing","translation.faq.pricing.a2"
"pt","missing","translation.faq.pricing.q3"
"pt","missing","translation.faq.pricing.a3"
"pt","missing","translation.faq.pricing.q4"
"pt","missing","translation.faq.pricing.a4"
"pt","missing","translation.faq.pricing.q5"
"pt","missing","translation.faq.pricing.a5"
"pt","missing","translation.faq.pricing.q6"
"pt","missing","translation.faq.pricing.a6"
"pt","missing","translation.faq.platforms.title"
"pt","missing","translation.faq.platforms.q1"
"pt","missing","translation.faq.platforms.a1"
"pt","missing","translation.faq.platforms.q2"
"pt","missing","translation.faq.platforms.a2"
"pt","missing","translation.faq.platforms.q3"
"pt","missing","translation.faq.platforms.a3"
"pt","missing","translation.faq.platforms.q4"
"pt","missing","translation.faq.platforms.a4"
"pt","missing","translation.faq.security.title"
"pt","missing","translation.faq.security.q1"
"pt","missing","translation.faq.security.a1"
"pt","missing","translation.faq.security.q2"
"pt","missing","translation.faq.security.a2"
"pt","missing","translation.faq.security.q3"
"pt","missing","translation.faq.security.a3"
"pt","missing","translation.faq.security.q4"
"pt","missing","translation.faq.security.a4"
"pt","missing","translation.faq.security.q5"
"pt","missing","translation.faq.security.a5"
"zh","missing","translation.nav.toggleMenu"
"zh","missing","translation.nav.tools"
"zh","missing","translation.nav.viral"
"zh","missing","translation.nav.hooks"
"zh","missing","translation.nav.carousel"
"zh","missing","translation.nav.templates"
"zh","missing","translation.nav.repurpose"
"zh","missing","translation.nav.hashtags"
"zh","missing","translation.nav.styles"
"zh","missing","translation.nav.images"
"zh","missing","translation.nav.outreach"
"zh","missing","translation.nav.hub"
"zh","missing","translation.nav.wizardPost"
"zh","missing","translation.nav.wizardAutoblog"
"zh","missing","translation.nav.wizardOutreach"
"zh","missing","translation.nav.wizardAnalytics"
"zh","missing","translation.nav.advanced"
"zh","missing","translation.nav.inbox"
"zh","missing","translation.nav.approvals"
"zh","missing","translation.nav.abTest"
"zh","missing","translation.nav.engagement"
"zh","missing","translation.nav.trending"
"zh","missing","translation.nav.pillars"
"zh","missing","translation.nav.simulator"
"zh","missing","translation.nav.billing"
"zh","missing","translation.nav.strategy"
"zh","missing","translation.nav.modeSimple"
"zh","missing","translation.nav.modeExpert"
"zh","missing","translation.hub.tag"
"zh","missing","translation.hub.title"
"zh","missing","translation.hub.subtitle"
"zh","missing","translation.wizard.savedDraft"
"zh","missing","translation.dashboard.platforms"
"zh","missing","translation.dashboard.manageConnections"
"zh","missing","translation.dashboard.viewAll"
"zh","missing","translation.dashboard.quickTools"
"zh","missing","translation.dashboard.popularTemplates"
"zh","missing","translation.dashboard.recentActivity"
"zh","missing","translation.dashboard.noActivity"
"zh","missing","translation.dashboard.activityPublished"
"zh","missing","translation.dashboard.activityScheduled"
"zh","missing","translation.dashboard.activityDrafted"
"zh","missing","translation.dashboard.tools.viral"
"zh","missing","translation.dashboard.tools.viralDesc"
"zh","missing","translation.dashboard.tools.hooks"
"zh","missing","translation.dashboard.tools.hooksDesc"
"zh","missing","translation.dashboard.tools.carousel"
"zh","missing","translation.dashboard.tools.carouselDesc"
"zh","missing","translation.dashboard.tools.templates"
"zh","missing","translation.dashboard.tools.templatesDesc"
"zh","missing","translation.dashboard.tools.repurpose"
"zh","missing","translation.dashboard.tools.repurposeDesc"
"zh","missing","translation.dashboard.tools.hashtags"
"zh","missing","translation.dashboard.tools.hashtagsDesc"
"zh","missing","translation.generate.button"
"zh","missing","translation.generate.llm"
"zh","missing","translation.generate.selectProvider"
"zh","missing","translation.generate.selectModel"
"zh","missing","translation.generate.streaming"
"zh","missing","translation.generate.previewPlaceholder"
"zh","missing","translation.generate.promptRequired"
"zh","missing","translation.generate.platformRequired"
"zh","missing","translation.generate.saveDraft"
"zh","missing","translation.generate.saved"
"zh","missing","translation.generate.reset"
"zh","missing","translation.generate.hashtags"
"zh","missing","translation.history.deleteMessage"
"zh","missing","translation.history.deleted"
"zh","missing","translation.history.published"
"zh","missing","translation.history.noPosts"
"zh","missing","translation.history.showing"
"zh","missing","translation.history.of"
"zh","missing","translation.history.draft"
"zh","missing","translation.history.scheduled"
"zh","missing","translation.history.failed"
"zh","missing","translation.calendar.noPosts"
"zh","missing","translation.calendar.moving"
"zh","missing","translation.calendar.moved"
"zh","missing","translation.calendar.weekDays.mon"
"zh","missing","translation.calendar.weekDays.tue"
"zh","missing","translation.calendar.weekDays.wed"
"zh","missing","translation.calendar.weekDays.thu"
"zh","missing","translation.calendar.weekDays.fri"
"zh","missing","translation.calendar.weekDays.sat"
"zh","missing","translation.calendar.weekDays.sun"
"zh","missing","translation.billing.title"
"zh","missing","translation.billing.subtitle"
"zh","missing","translation.billing.refresh"
"zh","missing","translation.billing.paymentSuccess"
"zh","missing","translation.billing.loadError"
"zh","missing","translation.billing.checkoutError"
"zh","missing","translation.billing.portalError"
"zh","missing","translation.billing.cancelSuccess"
"zh","missing","translation.billing.cancelError"
"zh","missing","translation.billing.resumeSuccess"
"zh","missing","translation.billing.resumeError"
"zh","missing","translation.billing.freePlan"
"zh","missing","translation.billing.postsThisMonth"
"zh","missing","translation.billing.unlimited"
"zh","missing","translation.billing.aiProvider"
"zh","missing","translation.billing.aiProvider_plural"
"zh","missing","translation.billing.platform"
"zh","missing","translation.billing.platform_plural"
"zh","missing","translation.billing.billingInterval"
"zh","missing","translation.billing.nextBillingDate"
"zh","missing","translation.billing.cancelNotice"
"zh","missing","translation.billing.quickActions"
"zh","missing","translation.billing.upgradePro"
"zh","missing","translation.billing.proDesc"
"zh","missing","translation.billing.proYearly"
"zh","missing","translation.billing.proYearlyDesc"
"zh","missing","translation.billing.upgradeBusiness"
"zh","missing","translation.billing.businessDesc"
"zh","missing","translation.billing.businessYearly"
"zh","missing","translation.billing.businessYearlyDesc"
"zh","missing","translation.billing.manageSubscription"
"zh","missing","translation.billing.manageSubscriptionDesc"
"zh","missing","translation.billing.resumeSubscription"
"zh","missing","translation.billing.resumeSubscriptionDesc"
"zh","missing","translation.billing.cancelSubscription"
"zh","missing","translation.billing.cancelSubscriptionDesc"
"zh","missing","translation.billing.billingEmail"
"zh","missing","translation.billing.notSet"
"zh","missing","translation.billing.change"
"zh","missing","translation.billing.invoiceHistory"
"zh","missing","translation.billing.noInvoices"
"zh","missing","translation.billing.noInvoicesDesc"
"zh","missing","translation.billing.date"
"zh","missing","translation.billing.amount"
"zh","missing","translation.billing.status"
"zh","missing","translation.billing.actions"
"zh","missing","translation.billing.viewInvoice"
"zh","missing","translation.billing.downloadPdf"
"zh","missing","translation.billing.cancelModalTitle"
"zh","missing","translation.billing.cancelModalText"
"zh","missing","translation.billing.keepSubscription"
"zh","missing","translation.billing.enterEmail"
"zh","missing","translation.billing.emailNotice"
"zh","missing","translation.billing.continue"
"zh","missing","translation.settings.apiKeys"
"zh","missing","translation.settings.apiKeysDesc"
"zh","missing","translation.settings.ollama"
"zh","missing","translation.settings.ollamaDesc"
"zh","missing","translation.settings.defaultsDesc"
"zh","missing","translation.settings.languageDesc"
"zh","missing","translation.settings.platforms"
"zh","missing","translation.settings.platformsDesc"
"zh","missing","translation.settings.disconnected"
"zh","missing","translation.settings.accountData"
"zh","missing","translation.settings.accountDataDesc"
"zh","missing","translation.settings.exportTitle"
"zh","missing","translation.settings.exportDesc"
"zh","missing","translation.settings.exportAction"
"zh","missing","translation.settings.exportSuccess"
"zh","missing","translation.settings.exportError"
"zh","missing","translation.settings.deleteAccountTitle"
"zh","missing","translation.settings.deleteAccountDesc"
"zh","missing","translation.settings.deletePassword"
"zh","missing","translation.settings.deletePasswordPlaceholder"
"zh","missing","translation.settings.deleteConfirmation"
"zh","missing","translation.settings.deleteAccountAction"
"zh","missing","translation.settings.deleteAccountError"
"zh","missing","translation.post.copyToClipboard"
"zh","missing","translation.post.social.justNow"
"zh","missing","translation.post.social.like"
"zh","missing","translation.post.social.comment"
"zh","missing","translation.post.social.repost"
"zh","missing","translation.post.social.send"
"zh","missing","translation.post.social.mockBio"
"zh","missing","translation.post.social.first"
"zh","missing","translation.common.delete"
"zh","missing","translation.common.edit"
"zh","missing","translation.viral.title"
"zh","missing","translation.viral.subtitle"
"zh","missing","translation.viral.searchPlaceholder"
"zh","missing","translation.viral.allCategories"
"zh","missing","translation.viral.postsFound"
"zh","missing","translation.viral.noResults"
"zh","missing","translation.viral.noResultsDesc"
"zh","missing","translation.viral.viewPost"
"zh","missing","translation.viral.likes"
"zh","missing","translation.viral.comments"
"zh","missing","translation.viral.shares"
"zh","missing","translation.viral.useAsInspiration"
"zh","missing","translation.hooks.title"
"zh","missing","translation.hooks.subtitle"
"zh","missing","translation.hooks.topicLabel"
"zh","missing","translation.hooks.topicPlaceholder"
"zh","missing","translation.hooks.platform"
"zh","missing","translation.hooks.hookCount"
"zh","missing","translation.hooks.generate"
"zh","missing","translation.hooks.generating"
"zh","missing","translation.hooks.craftingHooks"
"zh","missing","translation.hooks.results"
"zh","missing","translation.hooks.hooksGenerated"
"zh","missing","translation.hooks.useHook"
"zh","missing","translation.hooks.topicRequired"
"zh","missing","translation.carousel.title"
"zh","missing","translation.carousel.subtitle"
"zh","missing","translation.carousel.topicLabel"
"zh","missing","translation.carousel.topicPlaceholder"
"zh","missing","translation.carousel.platform"
"zh","missing","translation.carousel.slideCount"
"zh","missing","translation.carousel.generate"
"zh","missing","translation.carousel.generating"
"zh","missing","translation.carousel.crafting"
"zh","missing","translation.carousel.caption"
"zh","missing","translation.carousel.slides"
"zh","missing","translation.carousel.thread"
"zh","missing","translation.carousel.copyAll"
"zh","missing","translation.carousel.hashtags"
"zh","missing","translation.carousel.topicRequired"
"zh","missing","translation.templates.title"
"zh","missing","translation.templates.subtitle"
"zh","missing","translation.templates.searchPlaceholder"
"zh","missing","translation.templates.templates"
"zh","missing","translation.templates.noResults"
"zh","missing","translation.templates.noResultsDesc"
"zh","missing","translation.templates.more"
"zh","missing","translation.templates.useTemplate"
"zh","missing","translation.templates.preview"
"zh","missing","translation.templates.fillVariables"
"zh","missing","translation.templates.generating"
"zh","missing","translation.templates.generateFromTemplate"
"zh","missing","translation.templates.generatedContent"
"zh","missing","translation.templates.fillAllVars"
"zh","missing","translation.repurpose.title"
"zh","missing","translation.repurpose.subtitle"
"zh","missing","translation.repurpose.contentLabel"
"zh","missing","translation.repurpose.contentPlaceholder"
"zh","missing","translation.repurpose.source"
"zh","missing","translation.repurpose.targets"
"zh","missing","translation.repurpose.repurpose"
"zh","missing","translation.repurpose.repurposing"
"zh","missing","translation.repurpose.adapting"
"zh","missing","translation.repurpose.results"
"zh","missing","translation.repurpose.versions"
"zh","missing","translation.repurpose.copyAdapted"
"zh","missing","translation.repurpose.overLimit"
"zh","missing","translation.repurpose.contentRequired"
"zh","missing","translation.repurpose.targetRequired"
"zh","missing","translation.repurpose.platformsSelected"
"zh","missing","translation.hashtags.title"
"zh","missing","translation.hashtags.subtitle"
"zh","missing","translation.hashtags.topicLabel"
"zh","missing","translation.hashtags.topicPlaceholder"
"zh","missing","translation.hashtags.platform"
"zh","missing","translation.hashtags.count"
"zh","missing","translation.hashtags.research"
"zh","missing","translation.hashtags.researching"
"zh","missing","translation.hashtags.analyzing"
"zh","missing","translation.hashtags.selected"
"zh","missing","translation.hashtags.total"
"zh","missing","translation.hashtags.copySelected"
"zh","missing","translation.hashtags.copyAll"
"zh","missing","translation.hashtags.trending"
"zh","missing","translation.hashtags.popular"
"zh","missing","translation.hashtags.niche"
"zh","missing","translation.hashtags.preview"
"zh","missing","translation.hashtags.topicRequired"
"zh","missing","translation.styles.title"
"zh","missing","translation.styles.subtitle"
"zh","missing","translation.styles.createNew"
"zh","missing","translation.styles.noStyles"
"zh","missing","translation.styles.noStylesDesc"
"zh","missing","translation.styles.createFirst"
"zh","missing","translation.styles.createTitle"
"zh","missing","translation.styles.nameLabel"
"zh","missing","translation.styles.namePlaceholder"
"zh","missing","translation.styles.descriptionLabel"
"zh","missing","translation.styles.descriptionPlaceholder"
"zh","missing","translation.styles.samplesLabel"
"zh","missing","translation.styles.samplesPlaceholder"
"zh","missing","translation.styles.samplesHint"
"zh","missing","translation.styles.analyzeAndSave"
"zh","missing","translation.styles.analyzing"
"zh","missing","translation.styles.created"
"zh","missing","translation.styles.deleted"
"zh","missing","translation.styles.nameRequired"
"zh","missing","translation.styles.samplesRequired"
"zh","missing","translation.styles.profile"
"zh","missing","translation.styles.samples"
"zh","missing","translation.styles.generateWithStyle"
"zh","missing","translation.images.title"
"zh","missing","translation.images.subtitle"
"zh","missing","translation.images.promptLabel"
"zh","missing","translation.images.promptPlaceholder"
"zh","missing","translation.images.style"
"zh","missing","translation.images.size"
"zh","missing","translation.images.sizeHint"
"zh","missing","translation.images.generate"
"zh","missing","translation.images.generating"
"zh","missing","translation.images.creating"
"zh","missing","translation.images.generated"
"zh","missing","translation.images.gallery"
"zh","missing","translation.images.imagesCount"
"zh","missing","translation.images.noImages"
"zh","missing","translation.images.noImagesDesc"
"zh","missing","translation.images.download"
"zh","missing","translation.images.downloadFailed"
"zh","missing","translation.images.promptRequired"
"zh","missing","translation.marketing.nav.features"
"zh","missing","translation.marketing.nav.pricing"
"zh","missing","translation.marketing.nav.faq"
"zh","missing","translation.marketing.nav.signIn"
"zh","missing","translation.marketing.nav.getStarted"
"zh","missing","translation.marketing.hero.badge"
"zh","missing","translation.marketing.hero.titleLine1"
"zh","missing","translation.marketing.hero.titleLine2"
"zh","missing","translation.marketing.hero.titleLine3"
"zh","missing","translation.marketing.hero.subtitle"
"zh","missing","translation.marketing.hero.cta"
"zh","missing","translation.marketing.hero.secondaryCta"
"zh","missing","translation.marketing.hero.badge1"
"zh","missing","translation.marketing.hero.badge2"
"zh","missing","translation.marketing.hero.badge3"
"zh","missing","translation.marketing.hero.mockInput"
"zh","missing","translation.marketing.hero.mockButton"
"zh","missing","translation.marketing.hero.mockSave"
"zh","missing","translation.marketing.socialProof.title"
"zh","missing","translation.marketing.socialProof.subtitle"
"zh","missing","translation.marketing.features.badge"
"zh","missing","translation.marketing.features.title"
"zh","missing","translation.marketing.features.subtitle"
"zh","missing","translation.marketing.features.viewAll"
"zh","missing","translation.marketing.features.multiAI.title"
"zh","missing","translation.marketing.features.multiAI.desc"
